2023-03-07 00:38:34.725 [http-nio-5000-exec-9] "GET /recruit/admin/permission HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/admin/permission] from: 127.0.0.1 costs: 251ms
2023-03-07 00:38:41.624 [http-nio-5000-exec-6] "GET /recruit/admin/group/all HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/admin/group/all] from: 127.0.0.1 costs: 22ms
2023-03-07 00:38:44.262 [http-nio-5000-exec-4] "GET /recruit/log/users HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/log/users] from: 127.0.0.1 costs: 95ms
2023-03-07 00:38:44.317 [http-nio-5000-exec-10] "GET /recruit/log HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/log] from: 127.0.0.1 costs: 27ms
2023-03-07 00:39:03.003 [http-nio-5000-exec-3] "OPTIONS /recruit/log/search HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [OPTIONS] -> [/recruit/log/search] from: 127.0.0.1 costs: 0ms
2023-03-07 00:39:03.085 [http-nio-5000-exec-5] "GET /recruit/log/search HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/log/search] from: 127.0.0.1 costs: 46ms
2023-03-07 00:39:04.895 [http-nio-5000-exec-9] "OPTIONS /recruit/log/search HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [OPTIONS] -> [/recruit/log/search] from: 127.0.0.1 costs: 1ms
2023-03-07 00:39:04.935 [http-nio-5000-exec-1] "GET /recruit/log/search HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/log/search] from: 127.0.0.1 costs: 14ms
2023-03-07 00:39:17.116 [http-nio-5000-exec-7] "GET /recruit/admin/permission HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/admin/permission] from: 127.0.0.1 costs: 12ms
2023-03-07 00:39:18.835 [http-nio-5000-exec-4] "GET /recruit/admin/group/all HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/admin/group/all] from: 127.0.0.1 costs: 8ms
2023-03-07 00:39:20.636 [http-nio-5000-exec-10] "GET /recruit/log/users HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/log/users] from: 127.0.0.1 costs: 12ms
2023-03-07 00:39:20.674 [http-nio-5000-exec-2] "GET /recruit/log HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/log] from: 127.0.0.1 costs: 13ms
2023-03-07 00:50:01.730 [http-nio-5000-exec-5] "GET /recruit/admin/group/all HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/admin/group/all] from: 127.0.0.1 costs: 340ms
2023-03-07 00:50:24.081 [http-nio-5000-exec-9] "POST /recruit/user/register HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [POST] -> [/recruit/user/register] from: 127.0.0.1 costs: 375ms
2023-03-07 00:50:35.744 [http-nio-5000-exec-1] "POST /recruit/user/register HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [POST] -> [/recruit/user/register] from: 127.0.0.1 costs: 300ms
2023-03-07 00:51:00.995 [http-nio-5000-exec-7] "GET /recruit/category/show HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/category/show] from: 127.0.0.1 costs: 154ms
2023-03-07 00:51:00.995 [http-nio-5000-exec-10] "GET /recruit/company/find HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/company/find] from: 127.0.0.1 costs: 153ms
2023-03-07 00:51:01.007 [http-nio-5000-exec-2] "GET /recruit/position/sort HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/position/sort] from: 127.0.0.1 costs: 166ms
2023-03-07 00:51:01.233 [http-nio-5000-exec-4] "GET /recruit/position/page/keyword HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/position/page/keyword] from: 127.0.0.1 costs: 392ms
2023-03-07 00:51:03.044 [http-nio-5000-exec-3] "GET /recruit/category/show HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/category/show] from: 127.0.0.1 costs: 11ms
2023-03-07 00:51:03.101 [http-nio-5000-exec-8] "GET /recruit/position/sort HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/position/sort] from: 127.0.0.1 costs: 10ms
2023-03-07 00:51:03.103 [http-nio-5000-exec-9] "GET /recruit/company/find HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/company/find] from: 127.0.0.1 costs: 12ms
2023-03-07 00:51:03.105 [http-nio-5000-exec-5] "GET /recruit/position/page/keyword HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/position/page/keyword] from: 127.0.0.1 costs: 17ms
2023-03-07 00:51:17.006 [http-nio-5000-exec-7] "POST /recruit/user/login HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [POST] -> [/recruit/user/login] from: 127.0.0.1 costs: 254ms
2023-03-07 00:51:17.045 [http-nio-5000-exec-2] "GET /recruit/user/permissions HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/user/permissions] from: 127.0.0.1 costs: 21ms
2023-03-07 00:51:17.078 [http-nio-5000-exec-4] "GET /recruit/user/getGroup/1 HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/user/getGroup/1] from: 127.0.0.1 costs: 9ms
2023-03-07 00:51:20.528 [http-nio-5000-exec-8] "GET /recruit/position/page/1 HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/position/page/1] from: 127.0.0.1 costs: 49ms
2023-03-07 00:51:20.535 [http-nio-5000-exec-9] "GET /recruit/notify HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/notify] from: 127.0.0.1 costs: 58ms
2023-03-07 01:03:11.685 [http-nio-5000-exec-1] "GET /recruit/admin/permission HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/admin/permission] from: 127.0.0.1 costs: 362ms
2023-03-07 01:03:14.742 [http-nio-5000-exec-7] "GET /recruit/admin/group/all HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/admin/group/all] from: 127.0.0.1 costs: 35ms
2023-03-07 01:03:16.876 [http-nio-5000-exec-2] "GET /recruit/admin/users HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/admin/users] from: 127.0.0.1 costs: 168ms
2023-03-07 01:03:16.940 [http-nio-5000-exec-4] "GET /recruit/admin/group/all HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/admin/group/all] from: 127.0.0.1 costs: 17ms
2023-03-07 01:03:20.518 [http-nio-5000-exec-8] "OPTIONS /recruit/admin/user/18 HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [OPTIONS] -> [/recruit/admin/user/18] from: 127.0.0.1 costs: 1ms
2023-03-07 01:03:20.605 [http-nio-5000-exec-9] "DELETE /recruit/admin/user/18 HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [DELETE] -> [/recruit/admin/user/18] from: 127.0.0.1 costs: 57ms
2023-03-07 01:03:20.657 [http-nio-5000-exec-6] "GET /recruit/admin/users HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/admin/users] from: 127.0.0.1 costs: 43ms
2023-03-07 01:04:11.165 [SpringContextShutdownHook] "  " INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
2023-03-07 01:04:11.192 [SpringContextShutdownHook] "  " INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2023-03-07 01:04:11.225 [SpringContextShutdownHook] "  " INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
